text,highlighted
"Any equipment designed for making or using drugs, such as bongs,",0
"Vaporizers, and hookahs",0
High risk businesses,0
Bankruptcy lawyers.,0
Remote technical support.,0
Psychic services.,0
Essay mills.,0
Chain letters.,0
Door-to-door sales.,0
Medical benefit,0
Packages.,0
Telemedicine and telehealth services.,0
Travel reservation,0
Services and clubs.,0
Airlines.,0
Cruises.,0
Timeshares.,0
"Circumvention,",0
Jamming and interference devices.,0
"Prepaid phone cards, phone",0
Services.,0
"Telemarketing, offering substantial rebates or special",0
Incentives as an inducement to purchase products or services.,0
Telecommunications manipulation equipment.,0
Forwarding brokers.,0
Negative response marketing.,0
Subscriptions over one year.,0
Extended,0
Warranties.,0
Government grants.,0
"Embassy, foreign consulate, or",0
Other foreign governments.,0
Charities without proper registration.,0
Credit card and identity theft protection.,0
The use of credit to,0
Pay for lending services.,0
Any businesses that we believe poses,0
"Elevated financial risk, legal liability, or violates card network",0
Or bank policies.,0
Any business or organization that a.,0
"Engages in,",0
"Encourages, promotes or celebrates unlawful violence or physical",0
"Harm to persons or property, or b.",0
"Engages in, encourages,",0
Promotes or celebrates unlawful violence toward any group based on,0
"Race, religion, disability, gender, sexual orientation, national",0
"Origin, or any other immutable characteristic",0
Multi-level marketing,0
Pyramid schemes network marketing and referral marketing programs,0
Pseudo pharmaceuticals,0
"Nutraceuticals, pseudo-pharmaceuticals and other products that",0
Make health claims that have not been approved or verified by the,0
Applicable local and/or national regulatory body,0
Social media activity,0
"Sale of twitter followers, facebook likes, youtube views, instagram",0
"Followers, and other forms of social media activity",0
Substances designed to mimic illegal drugs,0
Sale of a legal substance that provides the same effect as an,0
"Illegal drug (e.g., salvia, kratom)",0
Use of shopify payments in a manner inconsistent with its intended use or as expressly prohibited in the processor terms,0
Use of shopify payments principally as a virtual terminal,0
"(e.g., submitting card transactions by manually inputting card",0
Information).,0
Processing where there is no bona fide good or,0
"Service sold, or donation accepted.",0
Card testing.,0
Evasion of,0
Card network chargeback monitoring programs.,0
Cross-border,0
Acquiring.,0
Sharing cardholder information with another,0
Merchant for payment cross-sell product or service,0
Video game or virtual world credits,0
Sale of in-game currency unless the merchant is the operator of the,0
Virtual world,0
"Unfair, predatory, or deceptive practices",0
Get rich quick schemes,0
Investment opportunities or other services that promise high rewards,0
Mug shot publication or pay-to-remove sites,0
Platforms that facilitate the publication and removal of content,0
"(such as mug shots), where the primary purpose of posting such",0
Content is to cause or raise concerns of reputational harm,0
No-value-added services,0
Sale or resale of a service without added benefit to the buyer.,0
Resale of government offerings without authorization or added value.,0
"Sites that we determine in our sole discretion to be unfair,",0
"Deceptive, or predatory towards consumers",0
C.,0
Processing card transactions and receiving your funds,0
Shopify payments fees,0
You agree to pay the fees for,0
"Processing that are set out in your shopify admin, which are",0
"Incorporated herein by reference (the ""processing fees"").",0
Processing fees shall be collected from you by the processor on,0
Our behalf in accordance with the terms of the stripe connected,0
Account,0
Agreement.,1
"If applicable, fees for pos equipment are posted here:",0
Www.shopify.com/pos/hardware,0
And here:,0
Www.shopify.com/pricing (the,0
Pos equipment fees ).,0
"At our discretion, pos equipment fees",0
Will be collected on our behalf by the processor pursuant to the,0
Processor terms or by such other means as we may prescribe from,0
Time to time.,0
Fees for shopify platform services are collected by shopify,0
Pursuant to the shopify platform terms of,0
"Service (the ""shopify",0
"Platform services fees"").",0
"Processing fees, equipment fees, and",0
Shopify platform services fees shall be referred to herein,0
"Collectively as the ""fees"".",0
"You are obligated to pay all applicable taxes, fees and other",0
"Charges imposed by any governmental authority, including,",0
"Without limitation, any value added tax, goods and services tax,",0
"Harmonized sales tax and/or provincial or territorial sales tax,",0
On the payments services provided under this agreement.,0
If you,0
"Are tax-exempt, you will provide us with an appropriate",0
Certificate or other evidence of tax exemption that is,0
Satisfactory to us.,0
"We reserve the right to change the fees at any time, subject to",0
A thirty (30) day notice period to you in accordance with,0
Section a18.,0
If you continue to use the payments services and,0
"The processor services for such thirty (30) days, then you are",0
Deemed to have accepted the change in fees contemplated by such,0
Notice.,0
"In addition to the fees, you are also responsible for any",0
"Penalties and fines imposed on you or on us by any bank, money",0
"Services business, payment network, financial institution, or",0
Other financial intermediary resulting from your use of the,0
Payments services in a manner not permitted by this agreement or,0
By such financial intermediary s rules and regulations.,0
Security interest,0
As security for performance of your,0
"Obligations under this agreement, you grant us a first priority",0
Lien and security interest on all funds processed and deposited,0
"Into all payout accounts (as defined in the processor terms),",0
And any other bank accounts associated with your shopify,0
"Payments account, and in any funds processed using the payment",0
Processing services.,0
These security interests and liens will,0
Secure payment and performance of all of your obligations under,0
This agreement and any other agreements now existing or later,0
"Entered into between us and you, including, without limitation,",0
Your obligation to pay any amounts due and owing to us.,0
You will,0
"Execute, deliver and pay the fees for any documents we request",0
"To create, perfect, maintain, and enforce this security",0
Interest.,0
Our collection rights,0
"To the extent permitted by law, we",0
May collect any obligations you owe us under this agreement by,0
Requesting that the processor deduct the corresponding amounts,0
From the reserve account (as that term is defined below) or from,0
Funds payable to you arising from the settlement of,0
Transactions.,0
Fees will be assessed at the time a transaction is,0
Processed and will be first deducted from the funds received for,0
Such transaction.,0
If these amounts are not sufficient to meet,0
"Your obligations to us, we may charge the payment method",0
Associated with your shopify payments account for any amounts,0
Owed to us.,0
Your failure to fully pay amounts that you owe us on,0
Demand will be a breach of this agreement.,0
You will be liable,0
For our costs associated with collection in addition to the,0
"Amount owed, including, without limitation, attorneys fees and",0
"Expenses, costs of any arbitration or court proceeding,",0
"Collection agency fees, and any applicable interest.",0
"Additionally, we may require a personal guarantee from a",0
Principal of a business for funds owed under this agreement.,0
If,1
We require a personal guarantee we will specifically inform you,0
In advance.,0
"In addition to the amount due, delinquent accounts may be",0
Charged with fees that are incidental to the collection of,0
"Delinquent accounts and chargebacks, including, but not limited",0
"To, collection fees and convenience fees and other third-party",0
Charges.,0
You hereby explicitly agree that all communication in relation,0
To delinquent accounts will be made by electronic mail or by,0
"Phone, as provided to shopify by you.",0
Such communication may be,0
"Made by shopify or by anyone on its behalf, including, but not",0
"Limited to, a third-party collection agent.",0
Reserves,0
Funds held in reserves are amounts of money set,0
"Aside to cover chargebacks, refunds, or other payment",0
"Obligations under this agreement (the ""reserve account"").",0
"We, in",0
"Our discretion, will set the terms of your reserve account and",0
"Notify you of such terms, which may require that a certain",0
Amount (including the full amount) of the funds received for a,0
"Transaction are held for a period of time, or that additional",0
Amounts are held in the reserve account.,0
"We, in our discretion,",0
May elect to change the terms of the reserve account at any,0
"Time, for any reason, based on your payment processing history",0
Or as requested by our payment processors.,0
We may require you to fund the reserve account by means of: (i),0
Any funds payouts made or due to you for transactions submitted,0
To the payments services.,0
"Or, (ii) amounts available in your",0
Bank account by means of ach debit to your shopify payments,0
Account.,0
"Or, (iv) other sources of funds associated with your",0
Shopify payments account.,0
"Or, (iv) requesting that you provide",0
Funds to us for deposit to the reserve account.,0
You agree that: (i) you are not entitled to any interest or,0
Other compensation associated with the funds held in the reserve,0
Account.,0
(ii) you have no right to direct that account.,0
(iii),0
You have no legal interest in those funds or that account.,0
"And,",0
(iv) you may not assign any interest in those funds or that,0
Account.,0
Contesting chargebacks,0
You or shopify may elect to,0
Contest chargebacks assessed to your account.,0
Shopify may,0
"Provide you with assistance, including notifications and",0
Software to help contest your chargebacks.,0
We do not assume any,0
Liability for our role or assistance in contesting chargebacks.,0
You grant us permission to share records or other information,0
"Required with the cardholder, the cardholder s financial",0
"Institution, and your financial institution to help resolve any",0
Chargeback.,0
You acknowledge that your failure to provide us with,0
Complete and accurate information in a timely manner may result,0
In an irreversible chargeback being assessed.,0
If the cardholder s issuing bank or the payment network does not,0
"Resolve a dispute in your favor, we may recover the chargeback",0
Amount and any associated fees from you as described in this,0
Agreement.,1
"We reserve the right, upon notice to you, to charge a fee for",0
Mediating or investigating chargeback disputes.,0
D.,0
Termination and other general legal terms,0
Term,0
The agreement is effective upon the date you agree,0
To it (by electronically indicating acceptance) and continues so,0
Long as you use the payments services or until terminated by you,0
Or by shopify.,0
Termination,0
You may terminate this agreement by closing,0
Your shopify payments account at any time by following the,0
Instructions in your shopify admin.,0
We may terminate this,1
"Agreement and close your shopify payments account at any time,",1
For any reason,1
", upon notice to you in accordance with section",0
A18 above.,0
We may suspend your shopify payments account and your,0
Access to the payments services and any rights in respect of,0
"Your shopify payments account, or terminate this agreement, at",0
"Any time, for any reason, including if: (i) we determine that",0
You may be ineligible for the payments services because of the,0
"Risk associated with your shopify payments account, including,",0
"Without limitation, significant credit or fraud risk, or for any",0
Other reason.,0
(ii) you do not comply with any of the provisions,0
Of this agreement or the processor terms.,0
"Or, (iii) upon request",0
"Of the payment network, the processor, or a card issuer.",0
"Termination of the processor terms may, at the discretion of",0
"Shopify, result in a termination of this agreement.",0
Termination,0
Of this agreement shall entitle shopify to cause the processor,0
To terminate the processor terms.,0
If the processor terminates the processor terms or indicates its,0
"Intention to do so, or if you elect to cease processing with",0
"Such processor, we have the right, but not the obligation, to",0
Offer you a substitute payment processor that is integrated with,0
The shopify payments account.,0
Upon your acceptance of the terms,0
"Of service of such substitute payment processor, they shall be",0
"Deemed to have replaced the processor contemplated herein,",0
Provided that your liabilities to the processor herein shall not,0
Be diminished on account of accepting the terms of the,0
Substitute payment processor.,0
Effects of termination,0
Upon termination and closing of,0
"Your shopify payments account, we will immediately discontinue",0
Your access to the payments services.,0
You agree to complete all,0
"Pending transactions, immediately remove all logos for cards,",0
And stop accepting new transactions through the payments,0
Services.,0
You will not be refunded the remainder of any fees,0
That you have paid for the payments services if your access to,0
Or use of the payments services is terminated or suspended.,0
Any,1
Funds in the financial services provider s custody will be paid,0
Out to you subject to the terms of your payout schedule (as,0
Defined in the processor terms).,0
Termination does not relieve you of your obligations as defined,0
"In this agreement, and the processor may elect to continue to",0
"Hold any funds deemed necessary, pending resolution of any other",0
"Terms or obligations defined in this agreement, including, but",0
"Not limited to, chargebacks, fees, refunds, or other",0
Investigations or proceedings.,0
Termination of this agreement will not necessarily terminate,0
"Your shopify platform terms, unless shopify determines",0
Otherwise.,0
Upon termination you agree: (i) to immediately cease your use of,0
The payments services.,0
(ii) to discontinue use of any shopify or,0
Processor trademarks and to immediately remove any shopify or,0
Processor references and logos from your website and/or physical,0
"Location, if applicable.",0
(iii) that the license granted under,0
This agreement shall end.,0
(iv) that we reserve the right (but,0
Have no obligation) to delete all of your information and,0
Account data stored on our servers.,0
(v),0
That we will not be,1
"Liable to you for compensation, reimbursement, or damages in",1
"Connection with your use of the payments services, or any",1
"Termination or suspension of the payments services, or deletion",1
Of your information or account data.,1
"And, (vi) that you will",0
"Still be liable to us for any fees or fines, or other financial",0
Obligation incurred by you or through your use of the payments,0
Services prior to termination.,0
Ownership,0
The payments services are licensed and not,0
Sold.,0
We reserve all rights not expressly granted to you in this,0
Agreement.,1
"The payments services are protected by copyright,",0
"Trade secret, and other intellectual property laws.",0
We own the,0
"Title, copyright, and other worldwide intellectual property",0
Rights (as defined below) in the payments services and all,0
Copies of the payments services.,0
This agreement does not grant,0
You any rights to our trademarks or service marks.,0
"For the purposes of this agreement, intellectual property",0
"Rights"" means all patent rights, copyright rights, mask work",0
"Rights, moral rights, rights of publicity, trademark, trade",0
"Dress and service mark rights, goodwill, trade secret rights and",0
Other intellectual property rights as may now exist or hereafter,0
"Come into existence, and all applications therefore and",0
"Registrations, renewals and extensions thereof, under the laws",0
"Of any state, country, territory or other jurisdiction.",0
"You may choose to, or we may invite you to submit comments or",0
"Ideas about the payments services, including, without",0
"Limitation, about how to improve the payments services or our",0
Products ( ideas ).,0
By submitting any idea you agree that your,1
"Disclosure is gratuitous, unsolicited and without restriction,",1
"And will not place us under any fiduciary or other obligation,",1
And that we are free to use the idea without any additional,1
"Compensation to you, and/or to disclose the idea on a",1
Non-confidential basis or otherwise to anyone.,1
You further,0
"Acknowledge that, by acceptance of your submission, we do not",0
Waive any rights to use similar or related ideas previously,0
"Known to us, or developed by our employees, or obtained from",0
Sources other than you.,0
Your liability and indemnification concerning liabilities,0
Nothing in this agreement shall serve to diminish,0
Your liability under the processor terms or shopify platform,0
Terms.,0
You are obliged to fulfill your obligations under this,0
Agreement and those under the processor terms and shopify,0
Platform terms.,0
Shopify has agreed to indemnify and hold the processor harmless,0
"For some, and, in some cases, all of your liabilities occurring",0
"Under the processor terms, including, but not limited to,",0
"Disputes (including, but not limited to, chargebacks), refunds,",0
"Reversals, returns and fines (as such terms are defined in the",0
Processor terms).,0
Insofar as shopify becomes liable to the,0
"Processor or any other third party for any penalties, fines,",0
"Fees, or other liabilities under or in respect of the processor",0
"Terms, the payments services, the payment processing services,",0
"Or the payment network rules, you agree to indemnify and hold",0
Shopify harmless from and against any and all such liabilities.,0
"Additionally, we may require a personal guarantee from a",0
Principal of a business for funds owed under this agreement.,0
"You agree to indemnify and defend shopify, our affiliates, and",0
"Their respective employees, agents and service providers (each,",0
"A shopify entity ) against any claim, suit, demand, loss,",0
"Liability, damage, action, or proceeding (each, a claim )",0
"Brought by a third party against a shopify entity, and you agree",0
To fully reimburse the shopify entities for any claims that,0
Result from: (i) your breach of any provision of this agreement.,0
"(ii) any fees, fines, penalties, disputes, reversals, returns,",0
"Chargebacks (as such terms are defined in the processor terms),",0
Or any other liability we incur that results from your use of,0
The payments services.,0
(iii) negligent or willful misconduct of,0
"Your owners, employees, contractors, or agents.",0
(iv) contractual,0
Or other relationships between you and your customers.,0
"Or, (v)",0
Third-party indemnity obligations we incur as a direct or,0
"Indirect result of your acts or omissions, including, but not",0
"Limited to, indemnification of the processor or any payment",0
Network.,0
We will have the final decision-making authority with respect to,0
"Claims, including, without limitation, claims for refunds for",0
Purchased items that are filed with us by you or your customers.,0
You will be required to reimburse us for your liability.,0
Your,0
Liability will include the full purchase price of the item plus,0
The original shipping cost (and in some cases you may not,0
Receive the item back).,0
You will not receive a refund of any,0
Fees paid to us.,0
"If you are liable for any amounts owed to us, we may immediately",0
Remove such amounts from your reserve account and deduct the,0
Amounts owed to us from such reserve account funds.,0
If you do,0
Not have sufficient funds in the reserve account to cover your,0
"Liability, you will be required to immediately add additional",0
Funds to your reserve account to cover funds owed to us.,0
If you,0
"Do not do so, we may engage in collections efforts to recover",0
Such amounts from you at your cost and expense.,0
"Your representations, warranties and covenants",0
You represent and warrant to us that: (i) if you are a sole,1
"Proprietor, you are at least eighteen (18) years of age or, if",1
"You are a corporation or other entity, that the person entering",1
Into this agreement on your behalf is at least eighteen (18),1
"Years of age, is authorized to act on your behalf, and has the",1
Authority to bind you to this agreement.,1
(ii) you are eligible,0
"To register and use the payments services and have the right,",0
"Power, and ability to enter into and perform under this",0
Agreement.,1
(iii) the name identified by you when you registered,0
Is your name or business name under which you sell goods and,0
Services and the information that you have provided to us is,0
Accurate and complete.,0
(iv) you are not a member of an organized,0
"Crime group, a party who has been a member of an organized crime",0
"Group in the past five years, a quasi-member of an organized",0
"Crime group, a corporate racketeer, or other similar party, nor",0
Are any of your officers or employees a member of the foregoing.,0
"And, (v)",0
"You will not carry out, nor use a third party to carry",1
"Out, any of the following unlawful acts: (a) the act of making",1
Violent demands.,1
(b) the act of making unreasonable demands,1
Exceeding legal responsibilities.,1
(c) the act of using,1
Threatening behavior or violence in relation to a transaction.,1
"(d) the act of spreading rumors, using fraudulent means, or",1
Using force to harm the other party s reputation or obstruct the,1
Party s business.,1
(e) the act of selling products for the,0
Purpose of money laundering.,0
(f) the act of using a card held by,0
You for a sale without reasonable grounds or another act similar,0
To those set forth in (a) through (f).,0
You hereby covenant to us that: (i) any transactions submitted,0
By you will represent a bona fide sale by you.,0
(ii) any,0
Transaction submitted by you will accurately describe the goods,0
And/or services sold and delivered to a customer.,0
(iii) you will,0
Fulfill all of your obligations to each customer for which you,0
Submit a transaction and will resolve any disputes or complaints,0
Directly with your customers.,0
(iv) you and all transactions,0
"Initiated by you will comply with all applicable laws, rules,",0
"And regulations applicable to your business, including, but not",0
"Limited to, any applicable tax laws and regulations.",0
(v) except,0
"In the ordinary course of business, no transaction submitted by",0
You through the payments services will represent a sale to any,0
"Principal, partner, proprietor, or owner of your entity.",0
(vi),0
"You will not use the payments services, directly or indirectly,",0
For any fraudulent undertaking or in any manner so as to,0
Interfere with the use of the payments services.,0
"And, (vii) any",0
Information you provide to us will be accurate and complete.,0
No warranties,0
The payments services and all accompanying,0
"Documentation are provided on an as is"" and as available""",0
"Basis, without any warranties, either express, implied, or",0
"Statutory, including, without limitation, any implied warranties",0
"Of title, merchantability, fitness for a particular purpose, and",0
Non-infringement.,0
Use of the payments services is at your own,0
Risk.,0
"No advice or information, whether oral or written, obtained by",0
You from or through the payments services or from: (i) shopify.,0
"(ii) the processor, suppliers or licensors of shopify or the",0
Processor.,0
"Or, (iii) any of the respective affiliates, agents,",0
"Directors, and employees of any of the entities listed in (i) or",0
"(ii) above (collectively, the disclaiming entities"" and",0
"Individually, a disclaiming entity ), will create any warranty.",0
You specifically acknowledge that we do not have any control,0
Over the products or services that are paid for with the,0
"Payments services, and we cannot ensure that your customers will",0
Complete a transaction or are authorized to do so.,0
"Without limiting the foregoing,",0
The disclaiming entities do not,1
Warrant that: (i) the information they provide or that is,1
"Provided through the payments services is accurate, reliable or",1
Correct.,1
(ii),0
The payments services will meet your requirements,1
(iii) the payments services will be available at any particular,1
Time or location.,1
(iv) the payments services will function in an,1
Uninterrupted manner or be secure.,1
(v),0
Any defects or errors,1
Will be corrected.,1
"Or, (vi) the payments services are free of",0
Viruses or other harmful components.,0
Any subject matter downloaded or otherwise obtained through the,1
Use of the payments services is downloaded at your own risk and,1
You will be solely responsible for any damage to your property,1
Or loss of data that results from such download.,1
The disclaiming,0
Entities make no representations or warranties about how long,0
Will be needed to complete the processing of a transaction.,0
"The disclaiming entities do not warrant, endorse, guarantee, or",0
Assume responsibility for any product or service advertised or,0
"Offered by a third party through the payments services, or",0
Any,1
Hyperlinked website or service,1
", or featured in any banner or",0
"Other advertising, and neither shopify, the processor, nor the",0
"Financial services provider will be a party to, or in any way",0
Monitor any transaction between you and third-party providers of,0
Products or services.,0
Limitation of liability and damages,0
In no event shall a,0
Disclaiming entity (as defined above) be liable for any lost,0
"Profits, loss of data, or any indirect, punitive, incidental,",0
"Special, consequential or exemplary damages arising out of, in",0
"Connection with, or relating to this agreement or the payments",0
"Services, including, without limitation, the use of, inability",0
"To use, or unavailability of the payments services.",0
Under no,1
Circumstances will any of the disclaiming entities be,1
"Responsible for any damage, loss or injury resulting from",1
"Hacking, tampering or other unauthorized access or use of the",1
"Payments services or your shopify payments account, or the",1
Information contained therein.,1
The disclaiming entities assume no liability or responsibility,0
For any: (i) personal injury or property damage of any nature,0
"Whatsoever, resulting from your access to or use of the payments",0
Services.,0
(ii) any unauthorized access to or use of servers used,0
In connection with the payments services and/or any and all,0
Personal information stored therein.,0
(iii) any interruption or,0
Cessation of transmission to or from the payments services.,0
(iv),0
"Any software bugs, viruses, trojan horses, or other harmful code",0
That may be transmitted to or through the payments services.,0
(v),0
"Any errors, inaccuracies or omissions in any content or",0
"Information, for any loss or damage incurred as a result of the",0
"Use of any content or information, in each case posted, emailed,",0
"Stored, transmitted, or otherwise made available through the",0
Payments services.,0
And/or (vi),0
"User content or the defamatory,",1
"Offensive, or illegal conduct of any third party.",1
"Without limiting the foregoing provisions of this section d8,",1
The disclaiming entities cumulative liability to you shall be,1
"Limited to direct damages, and in all events shall not exceed in",1
The aggregate the amount of fees paid by you to shopify during,1
The three (3) month period immediately preceding the event,1
Giving rise to the claim for liability.,1
This limitation of liability section applies regardless of the,1
"Legal theory on which the claim is based, including, without",1
"Limitation, contract, tort (including negligence), strict",1
"Liability, or any other basis.",1
The limitations apply even if,0
Shopify or the processor have been advised of the possibility of,0
Such damage.,0
The provisions of this section d8 shall apply to the fullest,0
Extent permitted by law in the applicable jurisdiction.,0
The payments services are controlled and operated from,0
Facilities in canada and the united states.,0
We make no,0
Representations that the payments services are appropriate or,0
Available for use in other locations.,0
Those who access or use,0
The payments services from other jurisdictions do so at their,0
Own volition and are entirely responsible for compliance with,0
"All applicable united states, canada, foreign and local laws and",0
"Regulations, including, but not limited to, export and import",0
Regulations.,0
You may not use the payments services if you are a,0
"Resident of a sanctioned country embargoed by the united states,",0
"Canada, or the european union, or are a foreign person or entity",0
"Blocked or denied by the governments of the united states,",0
Canada or the european union.,0
"Disputes, choice of law, jurisdiction, venue and miscellaneous",0
You agree that any disputes arising out of or,0
Relating to this agreement or the payments services shall be,0
Resolved in accordance with this section d9.,0
This agreement is governed by the laws of delaware except for any,1
"Security interest created pursuant to section c2 above, which",1
Will be governed by and construed in accordance with the laws of,1
"The applicable country, state, province, territory, or other",1
"Jurisdiction in which such security interest is registered, and",1
In each case without regard to its choice of law provisions to,1
The contrary.,1
The exclusive venue for any actions or claims,0
Arising under or related to this agreement shall be a court of,0
Competent jurisdiction in delaware.,0
"Shopify may, or may direct the processor to respond to and",0
"Comply with any subpoena, warrant, or other legal order ( legal",0
Process ) that we believe to be valid.,0
The processor or any,0
Applicable financial services provider may deliver or hold any,0
"Funds or any data as required under such legal process, even if",0
You are receiving funds or data on behalf of other parties.,0
"Where permitted by law, we will make reasonable efforts to",1
Provide you notice of such legal process by sending a copy to,1
The email address we have on file for you.,1
We are not,0
"Responsible for any losses, whether direct or indirect, that you",0
May incur as a result of our response or compliance with a legal,0
Process.,0
Headings are included for convenience only and shall not be,0
Considered in interpreting this agreement.,0
The agreement does,0
"Not limit any rights that we may have under trade secret,",0
"Copyright, patent, or other laws.",0
Our failure to assert any,1
Right or provision under this agreement shall not constitute a,1
Waiver of such right or provision.,1
No waiver of any term of this,0
Agreement shall be deemed a further or continuing waiver of such,0
Term or any other term.,0
Right to amend,0
We have the right to change or add to,0
"The terms of this agreement at any time, and to change, delete,",0
"Discontinue, or impose conditions on any feature or aspect of",0
The payments services or software with notice that we in our,0
"Sole discretion deem to be reasonable in the circumstances,",0
"Including such notice in your shopify admin, or any other",0
Website maintained or owned by us for the purposes of providing,0
Services in terms of this agreement.,0
Any use of the payments,0
Services after our publication of any such changes shall,0
Constitute your acceptance of this agreement as modified.,0
Assignment,0
"This agreement, and any rights and licenses",0
"Granted hereunder, may not be transferred or assigned by you",0
"Without our prior written consent, but",0
May be assigned by us,1
Without consent or other restriction,1
Change of business,0
You agree to give us at least thirty,0
(30) days prior notification of your intent to change your,0
"Current product or services types, your business or trade name,",0
Or the manner in which you accept payment.,0
You agree to provide,0
Us with prompt notification within three (3) days if you are the,0
Subject of any voluntary or involuntary bankruptcy or insolvency,0
"Application, petition or proceeding, receivership, bankruptcy,",0
Or similar action or proceeding initiated by or against you or,0
"Any of your principals (any of the foregoing, a bankruptcy",0
Proceeding ).,0
You also agree to promptly notify us within three,0
"(3) days of any adverse change in your financial condition, any",0
Planned or anticipated liquidation or substantial change in the,0
"Basic nature of your business, any transfer or sale of",0
"Twenty-five percent (25%) or more of your total assets, or any",0
Change in the control or ownership of your or your parent,0
Entity.,0
You will also notify us within three (3) days of any,0
"Judgment, writ, warrant of attachment or execution, or levy",0
Against twenty-five percent (25%) or more of your total assets.,0
You will include us on the list and matrix of creditors as filed,0
"With any bankruptcy, commercial or civil court in connection",0
"With any bankruptcy proceeding, whether or not a claim may exist",0
At the time of filing.,0
Failure to do so will be cause for,0
Immediate termination of this agreement and shall allow the,0
Pursuit of any other action available to us under the applicable,0
Payment network rules or law.,0
Parties,0
This agreement binds you and your respective,0
"Heirs, representatives, and permitted and approved successors",0
"(including those by merger and acquisition), or any permitted",0
Assigns.,0
Third-party services and links to other web sites,0
"You may be offered services, products, and promotions provided by",0
Third parties and not by us.,0
If you decide to use these,0
"Third-party services, you will be responsible for reviewing and",0
Understanding the terms and conditions associated with these,0
Services.,0
You agree that we are not responsible for the,0
Performance of these services.,0
The shopify website may contain,0
Links to third-party websites as a convenience to you.,0
The,0
"Inclusion of any website link does imply an approval,",0
"Endorsement, or recommendation by us.",0
You agree that your access,1
"To any such website is at your own risk, and that the site is",1
Not governed by the terms and conditions contained in this,1
Agreement.,1
We expressly disclaim any liability for these,0
Websites.,0
Please remember that when you use a link to go from,0
"Our website to another website, our privacy policy is no longer",0
In effect.,0
"Your browsing and interaction on any other website,",0
"Including those that have a link on our website, is subject to",0
That website s own rules and policies.,0
Force majeure,0
No party will be liable for delays in,0
Processing or other non-performance caused by such events as,0
"Fires, telecommunications failures, utility failures, power",0
"Failures, equipment failures, labor strife, riots, war,",0
"Terrorist attack, non-performance of our vendors or suppliers,",0
"Acts of god, or other causes over which the respective party has",0
"No reasonable control, except that nothing in this section will",0
Affect or excuse your liabilities and obligations under sections,0
"C1 or d5, including, without limitation, for reversals,",0
"Chargebacks, claims, fines, fees, refunds or unfulfilled",0
Products and services.,0
Entire agreement and remedies,0
These terms and,0
"Conditions, and all policies and procedures that are",0
"Incorporated herein by reference, constitute the entire",0
Agreement between you and shopify with respect to the provision,0
Of the payments services.,0
"Except as otherwise set out herein, in",0
The event of a conflict between this agreement and any other,0
"Shopify or processor agreement or policy, this agreement shall",0
Prevail on the subject matter of this agreement.,0
Except as,0
"Expressly provided in this agreement, these terms describe the",0
Entire liability of shopify and our vendors and suppliers and,0
Sets forth your exclusive remedies with respect to the payments,0
Services and your access and use of the payments services.,0
If,1
Any provision of this agreement (or portion thereof) is held to,1
"Be invalid or unenforceable under applicable law, then it shall",1
Be changed and interpreted to accomplish the objectives of such,1
"Provision to the greatest extent possible under applicable law,",1
And the remaining provisions will continue in full force and,1
Effect.,1
This agreement has been reviewed by you with the benefit of,0
"Independent legal counsel to the extent you consider necessary,",0
And any rule of construction to the effect that ambiguities are,0
To be resolved against the drafting party shall not apply to the,0
Construction or interpretation of this agreement.,0
The rights,0
Conferred upon us in this agreement are not intended to be,0
Exclusive of each other or of any other rights and remedies we,0
May have at law or in equity.,0
"Rather, each and every right we",0
"May have under this agreement, at law or in equity, is",0
"Cumulative and concurrent, and in addition to every other right.",0
This agreement may be available in languages other than english.,0
To the extent of any inconsistencies or conflicts between this,0
English agreement and the agreements available in another,0
"Language, the most current english version of the agreement will",0
Prevail.,0
Survival,0
In addition to any provision that is,0
Reasonably necessary to accomplish or enforce the purpose of,0
"This agreement, the following sections of this agreement survive",0
And remain in effect in accordance with their terms upon the,0
Termination of this agreement: sections a6 payment methods.,0
A8,0
Taxes.,0
A10 security.,0
A11 data security.,0
A12 audit right.,0
A13,0
Privacy.,0
A14 privacy of others.,0
A15 restricted use.,0
A16,0
Suspicion of unauthorized or illegal use.,0
A17 payment network,0
Rules.,0
A18 disclosures and notices.,0
A19 automatic reminders.,0
Section c processing card transactions and receiving your funds.,0
In its entirety.,0
"And, section d termination and other general",0
Legal terms in its entirety.,0
Version 2.0 more resources,0
About,0
Careers,0
Press and media,0
Shopify plus,0
Sitemap,0
Online store,0
Sell online,0
Features,0
Examples,0
Website editor,0
Online retail,0
Ecommerce website,0
Domain names,0
Themes,0
Shopping cart,0
Ecommerce hosting,0
Mobile commerce,0
Ecommerce software,0
Online store builder,0
Oberlo,0
Dropshipping business,0
Store themes,0
Cross-border ecommerce,0
Point of sale,0
Point of sale,0
Features,0
Hardware,0
Support,0
24/7 support,0
Shopify help center,0
Forums,0
Api documentation,0
Free tools,0
Free stock photos,0
Websites for sale,0
Hatchful,0
Business name generator,0
Shopify,0
Contact,0
Partner program,0
Affiliate program,0
App developers,0
Investors,0
Blog topics,0
Shopify events,0
Facebook,0
Twitter,0
Youtube,0
Instagram,0
Linkedin,0
Pinterest,0
Terms of service,0
Privacy policy,0
Change your country or region.,0
Usa country/region,0
Australia,0
Belgium,0
Brasil,0
Canada (english),0
Canada (fran ais),0
Colombia,0
Danmark,0
Deutschland,0
Espa a,0
Espa ol (intl.,0
),0
France,0
Hong kong sar,0
India,0
Indonesia,0
Ireland,0
Italia,0
