text,highlighted
"If you purchase g suite, there are a few other things we want to highlight: g suite is provided by google, and your use of g suite is subject to google s terms of use for the services, which you ll accept before using g suite for the first time.",0
"We re an authorized reseller of g suite, but make no warranties about google s services, and disclaim google s liability for any damages arising from our distribution and resale of their services.",0
"Google will provide technical support for its services, per its technical support services guidelines.",0
"If you re a business and purchase g suite for your wordpress.com website, you represent that you have 749 or fewer staff members.",0
12.,0
Changes,0
"We may update, change, or discontinue any aspect of our services at any time.",0
"Since we re constantly updating our services, we sometimes have to change the legal terms under which they re offered.",0
"The agreement may only be modified by a written amendment signed by an authorized executive of automattic, or if automattic posts a revised version.",0
"We ll let you know when there are changes: we ll post them here and update the last updated date, and we may also post on one of our blogs or send you an email or other communication before the changes become effective.",1
"Your continued use of our services after the new terms take effect will be subject to the new terms, so if you disagree with the changes in the new terms, you should stop using our services.",0
"To the extent you have an existing subscription, you may be eligible for a refund.",0
13.,0
Termination,0
"We may terminate your access to all or any part of our services at any time, with or without cause, with or without notice, effective immediately.",1
"We have the right (though not the obligation) to, in our sole discretion, (i) reclaim your username or website s url due to prolonged inactivity, (ii) refuse or remove any content that, in our reasonable opinion, violates any the agreement or any automattic policy, or is in any way harmful or objectionable, (iii) ask you to make adjustments, restrict the resources your website uses, or terminate your access to the services, if we believe your website s storage or bandwidth usage burdens our systems (which is rare and typically only occurs when a website is used for file sharing or storage), or (iv) terminate or deny access to and use of any of our services to any individual or entity for any reason.",0
We will have no obligation to provide a refund of any fees previously paid.,0
"You can stop using our services at any time, or, if you use a paid service, you can cancel at any time, subject to the fees, payment, and renewal section of these terms.",0
14.,0
Disclaimers,0
Our services are provided as is,1
"Automattic and its suppliers and licensors hereby disclaim all warranties of any kind, express or implied, including, without limitation, the warranties of merchantability, fitness for a particular purpose and non-infringement.",1
"Neither automattic, nor its suppliers and licensors, makes any warranty that our services will be error free or that access thereto will be continuous or uninterrupted.",1
"If you re reading this, here s a treat.",0
"You understand that you download from, or otherwise obtain content or services through, our services at your own discretion and risk.",1
15.,0
Jurisdiction and applicable law.,0
"Except to the extent any applicable law provides otherwise, the agreement and any access to or use of our services will be governed by the laws of the state of california, u.s.a., excluding its conflict of law provisions.",0
"The proper venue for any disputes arising out of or relating to the agreement and any access to or use of our services that are not otherwise subject to arbitration (as indicated below) will be the state and federal courts located in san francisco county, california.",0
16.,0
Arbitration agreement,0
"Except for claims for injunctive or equitable relief or claims regarding intellectual property rights (which may be brought in any competent court without the posting of a bond), any dispute arising under the agreement shall be finally settled in accordance with the comprehensive arbitration rules of the judicial arbitration and mediation service, inc.",0
( jams ) by three arbitrators appointed in accordance with such rules.,0
"The arbitration shall take place in san francisco, california, in the english language and the arbitral decision may be enforced in any court.",0
The prevailing party in any action or proceeding to enforce the agreement shall be entitled to costs and attorneys fees.,0
17.,0
Limitation of liability,0
"In no event will automattic, or its suppliers, partners, or licensors, be liable with respect to any subject matter of the agreement under any contract, negligence, strict liability or other legal or equitable theory for: (i) any special, incidental or consequential damages.",0
(ii) the cost of procurement for substitute products or services.,0
(iii) for interruption of use or loss or corruption of data.,0
"Or (iv) for any amounts that exceed $50 or the fees paid by you to automattic under the agreement during the twelve (12) month period prior to the cause of action, whichever is greater.",0
Automattic shall have no liability for any failure or delay due to matters beyond its reasonable control.,0
The foregoing shall not apply to the extent prohibited by applicable law.,0
18.,0
Indemnification,0
"You agree to indemnify and hold harmless automattic, its contractors, and its licensors, and their respective directors, officers, employees, and agents from and against any and all losses, liabilities, demands, damages, costs, claims, and expenses, including attorneys fees, arising out of or related to your use of our services, including but not limited to your violation of the agreement or any agreement with a provider of third-party services used in connection with the services, content that you post, and any ecommerce activities conducted through your or another user s website.",0
19.,0
Us economic sanctions,0
You may not use the services if such use is inconsistent with u.s.,0
Sanctions law or if you are on any list maintained by a u.s.,0
"Government authority relating to designated, restricted or prohibited persons.",0
20.,0
Data processing agreement,0
"If you need a data processing agreement (dpa) with us for the gdpr requirements that apply to us as a data processor for your website, please follow these instructions.",0
21.,0
Translation,0
These terms were originally written in english (us).,0
"We may translate these terms into other languages, and in the event of a conflict between a translated version of these terms and the english version, the english version will control.",0
22.,0
Miscellaneous,0
The agreement (together with any other terms we provide that apply to any specific service) constitutes the entire agreement between automattic and you concerning our services.,0
"If any part of the agreement is unlawful, void, or unenforceable, that part is severable from the agreement, and does not affect the validity or enforceability of the rest of the agreement.",0
"A waiver by either party of any term or condition of the agreement or any breach thereof, in any one instance, will not waive such term or condition or any subsequent breach thereof.",0
Automattic may assign its rights under the agreement without condition.,0
You may only assign your rights under the agreement with our prior written consent.,0
Print friendly version,0
Change log,1
